Id. Parada;Cod. Via / Cod. Vía;Num. Portal;Suprimida;Denominació / Denominación;Línies / Líneas;Pròximes Arribades / Proximas Llegadas;geo_shape;geo_point_2d
1307.0;73920.0;49;0;Tres Creus - Llombai (1307);70;http://www.emtvalencia.es/QR.php?sec=est&p=1307;"{""coordinates"": [-0.4052608054741534, 39.464397675087085], ""type"": ""Point""}";39.464397675087085, -0.4052608054741534
683.0;28500.0;30;0;Escultor J. Capuz (parell) - Pere Aleixandre (683);14,18;http://www.emtvalencia.es/QR.php?sec=est&p=683;"{""coordinates"": [-0.36180952356198437, 39.46034689684454], ""type"": ""Point""}";39.46034689684454, -0.36180952356198437
2287.0;26160.0;5;0;Editor Manuel Aguilar - Guillem Sorolla (2287);11,60,62,73;http://www.emtvalencia.es/QR.php?sec=est&p=2287;"{""coordinates"": [-0.380412359239771, 39.47271228635729], ""type"": ""Point""}";39.47271228635729, -0.380412359239771
2229.0;45810.0;12ACC;0;Estació del Cabanyal (2229);98;http://www.emtvalencia.es/QR.php?sec=est&p=2229;"{""coordinates"": [-0.33419726830077195, 39.47015145296702], ""type"": ""Point""}";39.47015145296702, -0.33419726830077195
2232.0;1440.0;44 ACC.;0;Alboraia - Jaca (2232);11,N10;http://www.emtvalencia.es/QR.php?sec=est&p=2232;"{""coordinates"": [-0.36937886145462573, 39.484134105928334], ""type"": ""Point""}";39.484134105928334, -0.36937886145462573
2278.0;46290.0;9;0;Marqués de Sotelo (2278);32,81,N10,N2;http://www.emtvalencia.es/QR.php?sec=est&p=2278;"{""coordinates"": [-0.37688249112735944, 39.46807560718079], ""type"": ""Point""}";39.46807560718079, -0.37688249112735944
175.0;37890.0;26;0;Jaume Roig - Primat Reig (175);12,70;http://www.emtvalencia.es/QR.php?sec=est&p=175;"{""coordinates"": [-0.3629854002034975, 39.48319549974947], ""type"": ""Point""}";39.48319549974947, -0.3629854002034975
1030.0;;60;0;Crist del Refugi - Davant Sant Agustí (1030);14;http://www.emtvalencia.es/QR.php?sec=est&p=1030;"{""coordinates"": [-0.3639443374125587, 39.42448613363243], ""type"": ""Point""}";39.42448613363243, -0.3639443374125587
1158.0;990215.0;CASABLANCA;0;Passeig Marítim - Séquia de la Cadena (1158);32;http://www.emtvalencia.es/QR.php?sec=est&p=1158;"{""coordinates"": [-0.3246664599885929, 39.473507646316314], ""type"": ""Point""}";39.473507646316314, -0.3246664599885929
1534.0;30960.0;18 (davant);0;França-Vicente Beltrán (1534);19;http://www.emtvalencia.es/QR.php?sec=est&p=1534;"{""coordinates"": [-0.3500936831792188, 39.46009235125471], ""type"": ""Point""}";39.46009235125471, -0.3500936831792188
1562.0;;s/n;0;Palmaret - Rosa dels Vents (1562);26;http://www.emtvalencia.es/QR.php?sec=est&p=1562;"{""coordinates"": [-0.3813964156869942, 39.51621517050606], ""type"": ""Point""}";39.51621517050606, -0.3813964156869942
319.0;2400.0;1;0;Campanar - Dr. Nicasi Benlloch (319);60,64,90;http://www.emtvalencia.es/QR.php?sec=est&p=319;"{""coordinates"": [-0.3895859180951039, 39.48811804199917], ""type"": ""Point""}";39.48811804199917, -0.3895859180951039
330.0;12540.0;26;0;Burjassot - Màlaga (330);94;http://www.emtvalencia.es/QR.php?sec=est&p=330;"{""coordinates"": [-0.3831780617072121, 39.48381268915832], ""type"": ""Point""}";39.48381268915832, -0.3831780617072121
409.0;59490.0;1;0;Pius XII - Centre Comercial (409);60,62,63,64,92,N3;http://www.emtvalencia.es/QR.php?sec=est&p=409;"{""coordinates"": [-0.3916895924350927, 39.479268117618766], ""type"": ""Point""}";39.479268117618766, -0.3916895924350927
426.0;57300.0;117;0;Pérez Galdós - Torres Torres (426);67,89;http://www.emtvalencia.es/QR.php?sec=est&p=426;"{""coordinates"": [-0.39366758761752035, 39.47199590043846], ""type"": ""Point""}";39.47199590043846, -0.39366758761752035
631.0;31920.0;142;0;Fonteta Sant Lluís - Riu Sec (631);13,7,N7;http://www.emtvalencia.es/QR.php?sec=est&p=631;"{""coordinates"": [-0.36712663659770584, 39.44627470682367], ""type"": ""Point""}";39.44627470682367, -0.36712663659770584
669.0;;14;0;Ribàs (parell) - Ador (669);14;http://www.emtvalencia.es/QR.php?sec=est&p=669;"{""coordinates"": [-0.36076083494010713, 39.43233939658559], ""type"": ""Point""}";39.43233939658559, -0.36076083494010713
1153.0;;32;0;Velòdrom Lluís Puig (1153);62;http://www.emtvalencia.es/QR.php?sec=est&p=1153;"{""coordinates"": [-0.42639409110458576, 39.50230674381598], ""type"": ""Point""}";39.50230674381598, -0.42639409110458576
1296.0;81156.0;7;0;Marqués de Sant Joan - Campanar (1296);90;http://www.emtvalencia.es/QR.php?sec=est&p=1296;"{""coordinates"": [-0.3951615711031698, 39.47866771444293], ""type"": ""Point""}";39.47866771444293, -0.3951615711031698
1130.0;56700.0;29;0;Pere Patrici Mey - Felip Rinaldi (1130);60;http://www.emtvalencia.es/QR.php?sec=est&p=1130;"{""coordinates"": [-0.3770885570740326, 39.49251562610009], ""type"": ""Point""}";39.49251562610009, -0.3770885570740326
1210.0;900.0;ILLETA RENFE;0;Blasco Ibáñez - Serradora (1210);81;http://www.emtvalencia.es/QR.php?sec=est&p=1210;"{""coordinates"": [-0.33558473305219294, 39.47076045924035], ""type"": ""Point""}";39.47076045924035, -0.33558473305219294
1032.0;81145.0;4;0;Tírig - Guàrdia Civil (1032);10;http://www.emtvalencia.es/QR.php?sec=est&p=1032;"{""coordinates"": [-0.35911566424645885, 39.48222897430961], ""type"": ""Point""}";39.48222897430961, -0.35911566424645885
1041.0;62670.0;25;0;Plaça d'Espanya (1041);63,64,79;http://www.emtvalencia.es/QR.php?sec=est&p=1041;"{""coordinates"": [-0.38226531733803804, 39.466015507661986], ""type"": ""Point""}";39.466015507661986, -0.38226531733803804
1096.0;62850.0;31 (DAVANT);0;Ramon Llull - Bernat Fenollar (1096);40,71;http://www.emtvalencia.es/QR.php?sec=est&p=1096;"{""coordinates"": [-0.34625917056054556, 39.47699399387104], ""type"": ""Point""}";39.47699399387104, -0.34625917056054556
972.0;74400.0;18;0;Uruguai - Misser Rabassa (972);10;http://www.emtvalencia.es/QR.php?sec=est&p=972;"{""coordinates"": [-0.3870652728562041, 39.456923357109], ""type"": ""Point""}";39.456923357109, -0.3870652728562041
978.0;15390.0;84;0;Carters (parell) - Primer de Maig (978);10,18;http://www.emtvalencia.es/QR.php?sec=est&p=978;"{""coordinates"": [-0.38968697555694826, 39.44826712893847], ""type"": ""Point""}";39.44826712893847, -0.38968697555694826
987.0;48780.0;38;0;Mistral - Murta (987);10;http://www.emtvalencia.es/QR.php?sec=est&p=987;"{""coordinates"": [-0.35782059398004656, 39.485866448519644], ""type"": ""Point""}";39.485866448519644, -0.35782059398004656
834.0;35550.0;26;0;Hernàn Cortès - Ciril Amorós (834);40;http://www.emtvalencia.es/QR.php?sec=est&p=834;"{""coordinates"": [-0.37061687768163903, 39.467020575151224], ""type"": ""Point""}";39.467020575151224, -0.37061687768163903
869.0;5100.0;15;0;Amadeu de Savoia - Suècia (869);32;http://www.emtvalencia.es/QR.php?sec=est&p=869;"{""coordinates"": [-0.3594915098152329, 39.47303074723169], ""type"": ""Point""}";39.47303074723169, -0.3594915098152329
871.0;48120.0;11;0;Misser Mascó - Dr. Moliner (871);32;http://www.emtvalencia.es/QR.php?sec=est&p=871;"{""coordinates"": [-0.362503832423428, 39.47554958631664], ""type"": ""Point""}";39.47554958631664, -0.362503832423428
833.0;74730.0;2ACC;0;Vall de la Ballestera - Pius XII (833);98,99;http://www.emtvalencia.es/QR.php?sec=est&p=833;"{""coordinates"": [-0.39366681213075155, 39.481155638273535], ""type"": ""Point""}";39.481155638273535, -0.39366681213075155
868.0;18810.0;34;0;Clariano - Albalat dels Tarongers (868);18;http://www.emtvalencia.es/QR.php?sec=est&p=868;"{""coordinates"": [-0.3512715412502758, 39.47782586401168], ""type"": ""Point""}";39.47782586401168, -0.3512715412502758
680.0;28500.0;31;0;Escultor J. Capuz (imparell) - Pere Aleixandre (680);13,14,18;http://www.emtvalencia.es/QR.php?sec=est&p=680;"{""coordinates"": [-0.3612957965284901, 39.459867371474616], ""type"": ""Point""}";39.459867371474616, -0.3612957965284901
726.0;38670.0;11;0;Regne de València - Gregori Mayans (726);19;http://www.emtvalencia.es/QR.php?sec=est&p=726;"{""coordinates"": [-0.3720099413786506, 39.4647965892298], ""type"": ""Point""}";39.4647965892298, -0.3720099413786506
594.0;69330.0;300 (DAVANT);0;Sant Vicent Màrtir - Fernández de Mesa (594);27,64;http://www.emtvalencia.es/QR.php?sec=est&p=594;"{""coordinates"": [-0.38478646065832944, 39.45133671712903], ""type"": ""Point""}";39.45133671712903, -0.38478646065832944
604.0;47310.0;7;0;Maties Perelló - Mestre Aguilar (604);15,90;http://www.emtvalencia.es/QR.php?sec=est&p=604;"{""coordinates"": [-0.3693351417822992, 39.4609245499893], ""type"": ""Point""}";39.4609245499893, -0.3693351417822992
442.0;57300.0;120;0;Pérez Galdós - Mestre Guerrero (442);67,73,90,N4;http://www.emtvalencia.es/QR.php?sec=est&p=442;"{""coordinates"": [-0.3937997444646111, 39.47250055554795], ""type"": ""Point""}";39.47250055554795, -0.3937997444646111
496.0;18390.0;65;0;Cid - Hospital (496);93,98,N5;http://www.emtvalencia.es/QR.php?sec=est&p=496;"{""coordinates"": [-0.40989552575776644, 39.46957692413595], ""type"": ""Point""}";39.46957692413595, -0.40989552575776644
535.0;73950.0;46;0;Tres Forques - Mestre Bellver (535);71;http://www.emtvalencia.es/QR.php?sec=est&p=535;"{""coordinates"": [-0.39335948462720743, 39.46420629352311], ""type"": ""Point""}";39.46420629352311, -0.39335948462720743
405.0;81575.0;1;0;Corts Valencianes - Esc. Prof. de Sant Josep (405);62,99,N3;http://www.emtvalencia.es/QR.php?sec=est&p=405;"{""coordinates"": [-0.3971104524883371, 39.486603038868516], ""type"": ""Point""}";39.486603038868516, -0.3971104524883371
282.0;49500.0;188;0;Camí de Montcada - Entrada Camí Carpesa (282);26;http://www.emtvalencia.es/QR.php?sec=est&p=282;"{""coordinates"": [-0.38273671261469944, 39.50287568293805], ""type"": ""Point""}";39.50287568293805, -0.38273671261469944
308.0;12540.0;186;0;Burjassot - Pintor Matarana (308);28,N10;http://www.emtvalencia.es/QR.php?sec=est&p=308;"{""coordinates"": [-0.3933097334910693, 39.492393440457676], ""type"": ""Point""}";39.492393440457676, -0.3933097334910693
291.0;10350.0;S/N;0;Camí de Montcada (parell) - Alqueria Senent (291);26;http://www.emtvalencia.es/QR.php?sec=est&p=291;"{""coordinates"": [-0.38646920384219746, 39.52156825960714], ""type"": ""Point""}";39.52156825960714, -0.38646920384219746
694.0;30000.0;36;0;Ferran el Catòlic - Juan de Mena (694);60,62,64,80,92,N3;http://www.emtvalencia.es/QR.php?sec=est&p=694;"{""coordinates"": [-0.38613187032698937, 39.47232192391291], ""type"": ""Point""}";39.47232192391291, -0.38613187032698937
711.0;46320.0;62;0;Marqués del Túria - Joaquín Costa (711);79,92,93,N1;http://www.emtvalencia.es/QR.php?sec=est&p=711;"{""coordinates"": [-0.3674482697873112, 39.467329191588895], ""type"": ""Point""}";39.467329191588895, -0.3674482697873112
645.0;78030.0;5;0;Sapadors - Sant Gregori (645);6,N7;http://www.emtvalencia.es/QR.php?sec=est&p=645;"{""coordinates"": [-0.3688929467867036, 39.45909060924723], ""type"": ""Point""}";39.45909060924723, -0.3688929467867036
687.0;46320.0;59;0;Marqués del Túria - Jorge Juan (687);80,92,93;http://www.emtvalencia.es/QR.php?sec=est&p=687;"{""coordinates"": [-0.3676068552923495, 39.467785664695185], ""type"": ""Point""}";39.467785664695185, -0.3676068552923495
529.0;73950.0;125;0;Tres Forques - Emili Lluch (529);71,73,N5;http://www.emtvalencia.es/QR.php?sec=est&p=529;"{""coordinates"": [-0.40283382087888103, 39.463548288986765], ""type"": ""Point""}";39.463548288986765, -0.40283382087888103
590.0;39180.0;41;0;José Soto Micó - Síndic Mojolí (590);27,9,N6;http://www.emtvalencia.es/QR.php?sec=est&p=590;"{""coordinates"": [-0.3886944296569225, 39.44010966519214], ""type"": ""Point""}";39.44010966519214, -0.3886944296569225
197.0;61410.0;35;0;Primat Reig - Sant Vicent de Paül (197);11,89,N2;http://www.emtvalencia.es/QR.php?sec=est&p=197;"{""coordinates"": [-0.37104667515331724, 39.49014106160885], ""type"": ""Point""}";39.49014106160885, -0.37104667515331724
219.0;81310.0;3;0;Aragó - Passeig de l'Albereda (219);10,12,80,93,N1;http://www.emtvalencia.es/QR.php?sec=est&p=219;"{""coordinates"": [-0.36020487868032763, 39.469483362915454], ""type"": ""Point""}";39.469483362915454, -0.36020487868032763
226.0;14730.0;69;0;Cardenal Benlloch - Ernest Ferrer (226);18,90;http://www.emtvalencia.es/QR.php?sec=est&p=226;"{""coordinates"": [-0.3542597170047676, 39.47204907178329], ""type"": ""Point""}";39.47204907178329, -0.3542597170047676
244.0;53640.0;5;0;Dr. Peset Aleixandre - Constitució (244);90,N10;http://www.emtvalencia.es/QR.php?sec=est&p=244;"{""coordinates"": [-0.37485267359299973, 39.49175393541569], ""type"": ""Point""}";39.49175393541569, -0.37485267359299973
283.0;49500.0;218;0;Camí de Montcada - Poble Nou (283);26;http://www.emtvalencia.es/QR.php?sec=est&p=283;"{""coordinates"": [-0.3836591454923775, 39.505061345957685], ""type"": ""Point""}";39.505061345957685, -0.3836591454923775
301.0;49500.0;247;0;Camí de Montcada - Ctra. Daniel (301);26;http://www.emtvalencia.es/QR.php?sec=est&p=301;"{""coordinates"": [-0.38410612533223715, 39.50643977880957], ""type"": ""Point""}";39.50643977880957, -0.38410612533223715
1473.0;59430.0;27;0;Pius IX - Cabanilles (1473);10;http://www.emtvalencia.es/QR.php?sec=est&p=1473;"{""coordinates"": [-0.3929787208496793, 39.445156561421086], ""type"": ""Point""}";39.445156561421086, -0.3929787208496793
1435.0;73920.0;22;0;Tres Creus - Prínceps de Mònaco (1435);73,N5;http://www.emtvalencia.es/QR.php?sec=est&p=1435;"{""coordinates"": [-0.4062792044196312, 39.464658304594465], ""type"": ""Point""}";39.464658304594465, -0.4062792044196312
1311.0;54510.0;21;0;Teatre Flumen (1311);28,94;http://www.emtvalencia.es/QR.php?sec=est&p=1311;"{""coordinates"": [-0.3849897009799668, 39.483100923269106], ""type"": ""Point""}";39.483100923269106, -0.3849897009799668
1318.0;14470.0;8;0;Molinell (parell) - Alboraia (1318);98;http://www.emtvalencia.es/QR.php?sec=est&p=1318;"{""coordinates"": [-0.36971221767465645, 39.484941180603634], ""type"": ""Point""}";39.484941180603634, -0.36971221767465645
1374.0;40890.0;29 (DAVANT);0;Punta al Mar (parell) - Riu (1374);15;http://www.emtvalencia.es/QR.php?sec=est&p=1374;"{""coordinates"": [-0.34044208651770597, 39.44549547235583], ""type"": ""Point""}";39.44549547235583, -0.34044208651770597
1723.0;;S/N (DAVANT TERRAPLÉN);0;Ribàs(parell) - Dr. Ruiz Comes (1723);14;http://www.emtvalencia.es/QR.php?sec=est&p=1723;"{""coordinates"": [-0.3598748841091052, 39.431120032271004], ""type"": ""Point""}";39.431120032271004, -0.3598748841091052
1619.0;25680.0;119 (DAVANT);0;Port - Cases Carbonell (1619);30,4,92,N8;http://www.emtvalencia.es/QR.php?sec=est&p=1619;"{""coordinates"": [-0.3480577235671096, 39.46441464056732], ""type"": ""Point""}";39.46441464056732, -0.3480577235671096
1590.0;40230.0;S/N;0;Joan Verdeguer - Port (1590);19,30,4,92,N8;http://www.emtvalencia.es/QR.php?sec=est&p=1590;"{""coordinates"": [-0.33382780592212613, 39.45919584810887], ""type"": ""Point""}";39.45919584810887, -0.33382780592212613
1630.0;47790.0;1;0;Menorca - Eivissa (1630);19,99,N9;http://www.emtvalencia.es/QR.php?sec=est&p=1630;"{""coordinates"": [-0.34055460216094363, 39.46042944050221], ""type"": ""Point""}";39.46042944050221, -0.34055460216094363
1660.0;80950.0;85;0;Mestre Rodrigo (Imparell) - General Avilés (1660);67;http://www.emtvalencia.es/QR.php?sec=est&p=1660;"{""coordinates"": [-0.40220967311346134, 39.483700800912], ""type"": ""Point""}";39.483700800912, -0.40220967311346134
1681.0;61410.0;59;0;Primat Reig - Motilla del Palancar (1681);11,89,N2;http://www.emtvalencia.es/QR.php?sec=est&p=1681;"{""coordinates"": [-0.36924724968429995, 39.488755876198006], ""type"": ""Point""}";39.488755876198006, -0.36924724968429995
1691.0;57300.0;20;0;Pérez Galdós - Martínez Aloy (1691);71,90;http://www.emtvalencia.es/QR.php?sec=est&p=1691;"{""coordinates"": [-0.38735100342719375, 39.46339125130437], ""type"": ""Point""}";39.46339125130437, -0.38735100342719375
1770.0;;IMPAR;0;la Murta (imparell) - Assagador la Torre (1770);14,9;http://www.emtvalencia.es/QR.php?sec=est&p=1770;"{""coordinates"": [-0.3768711214223966, 39.426914611404804], ""type"": ""Point""}";39.426914611404804, -0.3768711214223966
1822.0;7590.0;70;0;Ausiàs March - Na Rovella (1822);6;http://www.emtvalencia.es/QR.php?sec=est&p=1822;"{""coordinates"": [-0.37132920534778463, 39.45013783002448], ""type"": ""Point""}";39.45013783002448, -0.37132920534778463
1895.0;17610.0;21 (DAVANT);0;Catalunya - Clariano (1895);93,98;http://www.emtvalencia.es/QR.php?sec=est&p=1895;"{""coordinates"": [-0.3518566251500697, 39.48077588982563], ""type"": ""Point""}";39.48077588982563, -0.3518566251500697
1820.0;81191.0;10 ACC;0;Pedreguer - Juan Ramón Jiménez (1820);8;http://www.emtvalencia.es/QR.php?sec=est&p=1820;"{""coordinates"": [-0.3760500032781237, 39.45375873570994], ""type"": ""Point""}";39.45375873570994, -0.3760500032781237
1685.0;2400.0;28;0;Campanar - Conchita Piquer (1685);60,89;http://www.emtvalencia.es/QR.php?sec=est&p=1685;"{""coordinates"": [-0.3909392294417871, 39.48597583009231], ""type"": ""Point""}";39.48597583009231, -0.3909392294417871
1693.0;53640.0;133;0;Trànsits (1693);60,64,90;http://www.emtvalencia.es/QR.php?sec=est&p=1693;"{""coordinates"": [-0.38721140458740655, 39.48902174952564], ""type"": ""Point""}";39.48902174952564, -0.38721140458740655
1743.0;58710.0;36 (DAVANT);0;Albereda - Palau de la Música (1743);94;http://www.emtvalencia.es/QR.php?sec=est&p=1743;"{""coordinates"": [-0.3594678358556617, 39.46525968140742], ""type"": ""Point""}";39.46525968140742, -0.3594678358556617
144.0;24420.0;28;0;Dr. Manuel Candela (parell) - Rodríguez de Cepeda (144);30,40;http://www.emtvalencia.es/QR.php?sec=est&p=144;"{""coordinates"": [-0.3500404147013441, 39.46811774168418], ""type"": ""Point""}";39.46811774168418, -0.3500404147013441
163.0;900.0;2;0;Jardí de Monforte (163);12,80;http://www.emtvalencia.es/QR.php?sec=est&p=163;"{""coordinates"": [-0.36572911053542906, 39.47876080700279], ""type"": ""Point""}";39.47876080700279, -0.36572911053542906
1624.0;25680.0;334;0;Port - Joan Josep Sister (1624);30,4,N8;http://www.emtvalencia.es/QR.php?sec=est&p=1624;"{""coordinates"": [-0.33323273871155684, 39.45999105455247], ""type"": ""Point""}";39.45999105455247, -0.33323273871155684
632.0;34500.0;46;0;Gravador Jordán - Alabau i Arce (632);13,7,N7;http://www.emtvalencia.es/QR.php?sec=est&p=632;"{""coordinates"": [-0.36772614757463984, 39.44433423747381], ""type"": ""Point""}";39.44433423747381, -0.36772614757463984
1618.0;25680.0;118;0;Port -Tomàs Montañana (1618);30,4,92,N8;http://www.emtvalencia.es/QR.php?sec=est&p=1618;"{""coordinates"": [-0.3508466685572746, 39.46523627420567], ""type"": ""Point""}";39.46523627420567, -0.3508466685572746
1419.0;81384.0;17 (DAVANT);0;Inst. Obrer de Val. (parell) - Autopista Saler (1419);13,35,N9;http://www.emtvalencia.es/QR.php?sec=est&p=1419;"{""coordinates"": [-0.35673574840528627, 39.45607640649157], ""type"": ""Point""}";39.45607640649157, -0.35673574840528627
1427.0;37650.0;16;0;Jacinto Benavente - Borriana (1427);13,24,25,95;http://www.emtvalencia.es/QR.php?sec=est&p=1427;"{""coordinates"": [-0.36283178051609055, 39.466328644711474], ""type"": ""Point""}";39.466328644711474, -0.36283178051609055
1243.0;47580.0;21;0;Mediterrània - Reina (1243);32,N1,N9;http://www.emtvalencia.es/QR.php?sec=est&p=1243;"{""coordinates"": [-0.32906191517980315, 39.467796198514], ""type"": ""Point""}";39.467796198514, -0.32906191517980315
